s,a,r,sp
23191,7,-225,23690
23690,5,-25,24190
24190,7,-225,24689
24689,5,-25,24689
24689,7,-225,25189
25189,7,-225,25690
25690,2,-100,25691
25691,3,-25,25691
25691,1,-225,25691
25691,1,-225,25192
25192,1,-225,25192
25192,6,-100,25692
25692,3,-25,25693
25693,6,-100,26193
26193,1,-225,25694
25694,1,-225,25694
25694,6,-100,26195
26195,3,-25,26196
26196,3,-25,25697
25697,1,-225,25697
25697,6,-100,26198
26198,2,-100,25699
25699,3,-25,25699
25699,2,-100,25700
25700,3,-25,25200
25200,3,-25,25200
25200,1,-225,25200
25200,3,-25,24700
24700,3,-25,24700
24700,3,-25,24700
24700,4,0,24700
24700,1,-225,24700
24700,2,-100,24199
24199,2,-100,24198
24198,7,-225,24198
24198,2,-100,24198
24198,5,-25,24197
24197,7,-225,24697
24697,3,-25,24697
24697,2,-100,24697
24697,7,-225,24696
24696,7,-225,25197
25197,4,0,25197
25197,4,0,25697
25697,2,-100,25198
25198,7,-225,25698
25698,7,-225,26199
26199,4,0,26200
26200,5,-25,26200
26200,7,-225,26702
26702,4,0,26703
26703,3,-25,26704
26704,5,-25,26705
26705,7,-225,27207
27207,3,-25,26708
26708,1,-225,26709
26709,3,-25,26210
26210,7,-225,26711
26711,3,-25,26212
26212,3,-25,26213
26213,2,-100,25713
25713,1,-225,25214
25214,1,-225,24714
24714,5,-25,24714
24714,2,-100,24713
24713,4,0,24213
24213,2,-100,24212
24212,2,-100,23711
23711,3,-25,23210
23210,3,-25,23209
23209,1,-225,22708
22708,3,-25,22706
22706,6,-100,23205
23205,3,-25,22703
22703,3,-25,22702
22702,2,-100,22200
22200,5,-25,22698
22698,2,-100,22196
22196,2,-100,22194
22194,5,-25,22193
22193,7,-225,22691
22691,4,0,23190
23190,4,0,23189
23189,4,0,23187
23187,3,-25,23186
23186,5,-25,23685
23685,7,-225,24185
24185,6,-100,24685
24685,3,-25,24685
24685,4,0,25185
25185,5,-25,25185
25185,5,-25,25686
25686,7,-225,26187
26187,7,-225,26688
26688,4,0,27189
27189,6,-100,27191
27191,7,-225,27693
27693,4,0,28195
28195,4,0,28198
28198,6,-100,28700
28700,5,-25,28703
28703,5,-25,28705
28705,6,-100,29208
29208,4,0,29211
29211,3,-25,28714
28714,1,-225,28717
28717,5,-25,28719
28719,5,-25,28722
28722,1,-225,28224
28224,2,-100,27726
27726,2,-100,27227
27227,1,-225,26728
26728,7,-225,26729
26729,6,-100,26731
26731,6,-100,26732
26732,6,-100,26733
26733,3,-25,26234
26234,2,-100,25734
25734,2,-100,25234
25234,7,-225,25234
25234,6,-100,25234
25234,4,0,24734
24734,4,0,24234
24234,7,-225,24233
24233,3,-25,23733
23733,7,-225,23732
23732,6,-100,24231
24231,2,-100,23230
23230,5,-25,23229
23229,2,-100,22727
22727,3,-25,22225
22225,2,-100,21723
25343,3,-25,24691
24691,5,-25,25191
25191,5,-25,25692
25692,4,0,25692
25692,4,0,25693
25693,5,-25,26194
26194,4,0,26194
26194,3,-25,26195
26195,3,-25,26196
26196,3,-25,26197
26197,3,-25,26198
26198,5,-25,26199
26199,5,-25,26200
26200,3,-25,26201
26201,5,-25,26702
26702,6,-100,26703
26703,6,-100,27205
27205,6,-100,27706
27706,5,-25,27708
27708,3,-25,27710
27710,6,-100,27712
27712,3,-25,27714
27714,5,-25,27716
27716,3,-25,27217
27217,4,0,27219
27219,6,-100,27221
27221,3,-25,27222
27222,5,-25,27223
27223,6,-100,27225
27225,6,-100,27226
27226,6,-100,27228
27228,5,-25,27230
27230,6,-100,27231
27231,4,0,26733
26733,6,-100,26734
26734,3,-25,26735
26735,5,-25,26236
26236,4,0,26237
26237,4,0,25737
25737,3,-25,25238
25238,4,0,24737
24737,2,-100,24237
24237,5,-25,24236
24236,5,-25,23735
23735,2,-100,23234
23234,3,-25,22733
22733,2,-100,22231
22231,2,-100,21728
21728,4,0,21226
21226,5,-25,21223
21223,3,-25,20720
20720,4,0,20717
20717,5,-25,20714
20714,5,-25,20711
20711,3,-25,20708
20708,3,-25,20205
20205,3,-25,20202
20202,4,0,20199
20199,2,-100,20195
20195,5,-25,20192
20192,4,0,20189
20189,5,-25,20686
20686,2,-100,20683
20683,5,-25,21180
21180,2,-100,21177
21177,4,0,21174
21174,4,0,21672
21672,5,-25,22170
22170,5,-25,22668
22668,3,-25,22667
22667,4,0,23166
23166,5,-25,23665
23665,4,0,24164
24164,5,-25,24664
24664,2,-100,24664
24664,3,-25,25164
25164,5,-25,25665
25665,3,-25,26165
26165,5,-25,26667
26667,3,-25,26668
26668,3,-25,27169
27169,5,-25,27671
27671,3,-25,27673
27673,5,-25,28175
28175,3,-25,28178
28178,6,-100,28680
28680,4,0,29183
29183,5,-25,29687
29687,5,-25,29690
29690,5,-25,30194
30194,3,-25,30198
30198,3,-25,30201
30201,5,-25,30205
30205,6,-100,30709
30709,6,-100,30713
30713,4,0,30717
30717,4,0,30721
30721,5,-25,30725
30725,4,0,30229
30229,5,-25,30233
30233,3,-25,29736
29736,4,0,29740
29740,4,0,29243
29243,6,-100,29246
29246,3,-25,28748
28748,4,0,28250
28250,5,-25,27752
27752,5,-25,27254
27254,6,-100,27256
27256,6,-100,27257
27257,6,-100,26758
26758,3,-25,26259
26259,6,-100,25760
25760,3,-25,25260
25260,4,0,24760
24760,5,-25,24259
24259,5,-25,23759
23759,3,-25,23258
23258,5,-25,22756
22756,4,0,22254
22254,5,-25,22252
22252,2,-100,21249
21249,5,-25,20746
20746,5,-25,20743
20743,4,0,20240
20240,4,0,19736
19736,2,-100,19232
19232,2,-100,18728
18728,3,-25,18223
18223,3,-25,17718
17718,4,0,17713
17713,3,-25,17708
17708,4,0,17203
17203,5,-25,17697
17697,4,0,17692
17692,5,-25,18187
18187,4,0,18183
18183,3,-25,18178
18178,5,-25,18673
18673,2,-100,18669
18669,4,0,19165
19165,5,-25,19661
19661,4,0,20158
20158,4,0,20655
20655,2,-100,20652
20652,3,-25,21149
21149,3,-25,21647
21647,4,0,22145
22145,5,-25,22643
22643,4,0,23642
23642,4,0,24141
24141,4,0,24641
24641,4,0,25141
25141,4,0,25642
25642,6,-100,26644
26644,5,-25,27645
27645,4,0,28148
28148,5,-25,28650
28650,3,-25,29154
29154,5,-25,30157
30157,4,0,30161
30161,3,-25,30665
30665,5,-25,31169
31169,5,-25,31674
31674,6,-100,32680
32680,4,0,32685
32685,4,0,32691
32691,3,-25,32696
32696,6,-100,33202
33202,6,-100,33708
33708,3,-25,33714
33714,6,-100,33721
33721,5,-25,33727
33727,6,-100,33733
33733,3,-25,33239
33239,6,-100,33245
33245,3,-25,32750
32750,4,0,32255
32255,6,-100,32260
32260,5,-25,31765
31765,3,-25,30769
30769,3,-25,30273
30273,6,-100,29776
29776,5,-25,29279
29279,6,-100,28782
28782,3,-25,28284
28284,3,-25,27286
27286,3,-25,26286
26286,4,0,25287
25287,3,-25,24786
24786,3,-25,23786
23786,4,0,22784
22784,4,0,22282
22282,3,-25,21280
21280,3,-25,20276
20276,2,-100,19272
19272,3,-25,18768
18768,4,0,18263
18263,2,-100,17258
17258,4,0,16752
16752,3,-25,16245
16245,2,-100,15239
15239,2,-100,14731
14731,4,0,14224
14224,3,-25,14216
14216,4,0,13708
13708,3,-25,13700
13700,5,-25,13692
13692,5,-25,14185
14185,3,-25,14177
14177,3,-25,14170
14170,4,0,14662
14662,4,0,15156
15156,3,-25,15649
15649,5,-25,16143
16143,5,-25,16637
16637,4,0,17632
17632,3,-25,18127
18127,3,-25,18623
18623,3,-25,19119
19119,2,-100,19615
19615,2,-100,20112
20112,2,-100,20609
20609,4,0,21606
21606,2,-100,22104
22104,3,-25,22603
22603,3,-25,23602
23602,4,0,24101
24101,3,-25,25101
25101,5,-25,26102
26102,3,-25,26604
26604,4,0,27605
27605,5,-25,28608
28608,6,-100,29611
29611,5,-25,30616
30616,5,-25,31620
31620,5,-25,32626
32626,4,0,33132
33132,4,0,34138
34138,5,-25,34645
34645,5,-25,35653
35653,6,-100,36161
36161,5,-25,37169
37169,3,-25,37178
37178,6,-100,37687
37687,6,-100,38196
38196,3,-25,38206
38206,5,-25,38215
38215,6,-100,38725
38725,4,0,38234
38234,6,-100,38244
38244,6,-100,38253
38253,6,-100,38263
38263,5,-25,37772
37772,4,0,37280
37280,5,-25,36788
36788,3,-25,35796
35796,6,-100,35303
35303,4,0,34310
34310,6,-100,33816
33816,6,-100,33322
33322,4,0,32327
32327,3,-25,31331
31331,5,-25,30335
30335,4,0,29838
29838,3,-25,28340
28340,4,0,27342
27342,3,-25,26343
26343,6,-100,25844
25844,3,-25,24843
24843,3,-25,23843
23843,2,-100,22341
22341,3,-25,21338
21338,4,0,20335
20335,5,-25,19831
19831,2,-100,18326
18326,4,0,17321
17321,2,-100,16315
16315,3,-25,15308
15308,3,-25,14300
14300,3,-25,13292
13292,4,0,12283
12283,5,-25,11773
11773,4,0,11264
11264,5,-25,10754
10754,2,-100,9743
9743,4,0,9732
9732,5,-25,9221
9221,3,-25,9210
9210,5,-25,9199
9199,4,0,9188
9188,5,-25,9677
9677,5,-25,10166
10166,2,-100,10156
10156,4,0,10646
10646,4,0,11136
11136,2,-100,11626
11626,3,-25,12117
12117,4,0,12609
12609,4,0,13601
13601,5,-25,14593
14593,4,0,15587
15587,5,-25,16581
16581,2,-100,17076
17076,5,-25,18071
18071,2,-100,19067
19067,4,0,19563
19563,2,-100,20560
20560,4,0,21558
21558,2,-100,22056
22056,3,-25,22554
22554,2,-100,23553
23553,2,-100,24052
24052,5,-25,25053
25053,4,0,26053
26053,3,-25,26555
26555,3,-25,27557
27557,3,-25,28059
28059,5,-25,29562
29562,4,0,30066
30066,3,-25,31070
31070,4,0,32075
32075,4,0,33081
33081,6,-100,34088
34088,6,-100,35595
35595,3,-25,36103
36103,4,0,37112
37112,3,-25,37621
37621,4,0,38630
38630,5,-25,39140
39140,6,-100,40151
40151,4,0,40662
40662,4,0,41174
41174,3,-25,41185
41185,6,-100,41697
41697,4,0,42209
42209,5,-25,42222
42222,4,0,41733
41733,3,-25,41745
41745,3,-25,40756
40756,3,-25,40267
40267,6,-100,39778
39778,6,-100,39788
39788,6,-100,39298
39298,6,-100,38808
38808,3,-25,37817
37817,6,-100,37325
37325,5,-25,36333
36333,6,-100,35841
35841,5,-25,34848
34848,6,-100,34354
34354,3,-25,33360
33360,6,-100,32865
32865,4,0,31870
31870,3,-25,30874
30874,5,-25,29878
29878,5,-25,29381
29381,3,-25,28383
28383,5,-25,27885
27885,4,0,26886
26886,4,0,25886
25886,5,-25,25387
25387,4,0,24386
24386,2,-100,23385
23385,3,-25,22383
22383,5,-25,21881
21881,2,-100,20378
20378,5,-25,19874
19874,2,-100,18869
18869,3,-25,17864
17864,4,0,16858
16858,5,-25,15852
15852,5,-25,15345
15345,5,-25,14337
14337,2,-100,13329
13329,4,0,12320
12320,4,0,11310
11310,4,0,10300
10300,2,-100,9289
9289,3,-25,8277
8277,3,-25,7265
7265,3,-25,6752
6752,2,-100,5738
5738,4,0,5725
5725,3,-25,5211
5211,3,-25,5197
5197,2,-100,4682
4682,2,-100,4668
4668,2,-100,4654
4654,4,0,5140
5140,3,-25,5626
5626,4,0,6613
6613,2,-100,7101
7101,3,-25,7589
7589,2,-100,8077
8077,3,-25,9066
9066,4,0,10055
10055,5,-25,11045
11045,2,-100,11536
11536,2,-100,12027
12027,3,-25,12518
12518,3,-25,13510
13510,3,-25,14003
14003,3,-25,25001
25001,3,-25,25501
25501,4,0,26002
26002,4,0,26503
26503,4,0,27505
27505,4,0,28007
28007,5,-25,29010
29010,3,-25,29513
29513,3,-25,30017
30017,6,-100,31022
31022,3,-25,32027
32027,4,0,32532
32532,5,-25,33539
33539,3,-25,34546
34546,6,-100,35553
35553,3,-25,36562
36562,3,-25,37070
37070,6,-100,38580
38580,3,-25,39090
39090,5,-25,40601
40601,5,-25,41613
41613,6,-100,42625
42625,3,-25,43138
43138,6,-100,44152
44152,3,-25,44666
44666,5,-25,45180
45180,5,-25,45694
45694,6,-100,45709
45709,4,0,45724
45724,5,-25,45739
45739,3,-25,45253
45253,3,-25,44767
44767,3,-25,43780
43780,3,-25,43293
43293,5,-25,42305
42305,5,-25,41817
41817,5,-25,41328
41328,5,-25,40339
40339,5,-25,39849
39849,4,0,38859
38859,4,0,37868
37868,5,-25,36876
36876,3,-25,35884
35884,4,0,35391
35391,3,-25,34398
34398,6,-100,33904
33904,5,-25,33409
33409,6,-100,32915
32915,6,-100,32420
32420,6,-100,32425
32425,4,0,31930
31930,3,-25,30934
30934,3,-25,30438
30438,5,-25,30441
30441,4,0,29944
29944,5,-25,29448
29448,6,-100,29451
29451,6,-100,29454
29454,5,-25,29457
29457,6,-100,29460
29460,5,99975,29463
25343,1,-225,24234
24234,1,-225,23733
23733,1,-225,23232
23232,1,-225,22730
22730,1,-225,21728
21728,1,-225,21226
21226,1,-225,20723
20723,1,-225,20219
20219,1,-225,19716
19716,1,-225,19712
19712,1,-225,19208
19208,1,-225,18704
18704,1,-225,18199
18199,1,-225,18194
18194,1,-225,18189
18189,1,-225,17684
17684,1,-225,17679
17679,1,-225,17674
17674,1,-225,17669
17669,1,-225,17664
17664,1,-225,17659
17659,1,-225,18154
18154,1,-225,18149
18149,1,-225,18645
18645,1,-225,18640
18640,1,-225,19136
19136,1,-225,19132
19132,1,-225,19629
19629,1,-225,20125
20125,1,-225,20622
20622,1,-225,21120
21120,1,-225,21617
21617,1,-225,22115
22115,1,-225,22613
22613,1,-225,23112
23112,1,-225,23611
23611,1,-225,24110
24110,1,-225,24610
24610,1,-225,25110
25110,7,-225,26111
26111,7,-225,27113
27113,7,-225,28115
28115,7,-225,29618
29618,7,-225,30622
30622,7,-225,31627
31627,7,-225,32633
32633,7,-225,33639
33639,7,-225,34646
34646,7,-225,35653
35653,7,-225,36161
36161,7,-225,37170
37170,7,-225,37679
37679,7,-225,38188
38188,7,-225,38698
38698,7,-225,39208
39208,7,-225,39718
39718,7,-225,39729
39729,7,-225,39739
39739,7,-225,39750
39750,7,-225,39760
39760,7,-225,39270
39270,7,-225,39280
39280,7,-225,38790
38790,7,-225,38299
38299,7,-225,37808
37808,7,-225,37316
37316,7,-225,36824
36824,7,-225,35832
35832,7,-225,35339
35339,7,-225,34846
34846,7,-225,34353
34353,7,-225,33359
33359,7,-225,32864
32864,7,-225,32369
32369,7,-225,31874
31874,7,-225,31378
31378,7,-225,30882
30882,7,-225,30386
30386,7,-225,29889
29889,7,-225,29392
29392,7,-225,28895
28895,7,-225,28397
28397,7,-225,27899
27899,7,-225,27400
27400,7,-225,26901
26901,7,-225,26402
26402,7,-225,25903
25903,7,-225,25903
25903,7,-225,25403
25403,7,-225,24903
24903,1,-225,23902
23902,1,-225,22901
22901,1,-225,21898
21898,1,-225,20895
20895,1,-225,19391
19391,1,-225,18387
18387,1,-225,17381
17381,1,-225,16375
16375,1,-225,14868
14868,1,-225,13860
13860,1,-225,12351
12351,1,-225,11341
11341,1,-225,9831
9831,1,-225,8819
8819,1,-225,7807
7807,1,-225,6294
6294,1,-225,5280
5280,1,-225,4265
4265,1,-225,3250
3250,1,-225,2734
2734,1,-225,1718
1718,1,-225,1701
1701,1,-225,1185
1185,1,-225,1168
1168,1,-225,1151
1151,1,-225,1134
1134,1,-225,1618
1618,1,-225,2102
2102,1,-225,2586
2586,1,-225,3071
3071,1,-225,4056
4056,1,-225,4542
4542,1,-225,5028
5028,1,-225,5515
5515,1,-225,6001
6001,1,-225,25001
25001,1,-225,25001
25001,7,-225,26002
26002,7,-225,27003
27003,7,-225,28006
28006,7,-225,29009
29009,7,-225,30013
30013,7,-225,31017
31017,7,-225,32523
32523,7,-225,33529
33529,7,-225,34536
34536,7,-225,36044
36044,7,-225,37052
37052,7,-225,38062
38062,7,-225,39572
39572,7,-225,40583
40583,7,-225,42095
42095,7,-225,43108
43108,7,-225,44622
44622,7,-225,45637
45637,7,-225,46652
46652,7,-225,47168
47168,7,-225,48184
48184,7,-225,48701
48701,7,-225,48718
48718,7,-225,49235
49235,7,-225,49252
49252,7,-225,48769
48769,7,-225,48785
48785,7,-225,48302
48302,7,-225,47818
47818,7,-225,47333
47333,7,-225,46849
46849,7,-225,45863
45863,7,-225,45378
45378,7,-225,44891
44891,7,-225,44405
44405,7,-225,43918
43918,7,-225,43931
43931,7,-225,43444
43444,7,-225,43457
43457,7,99775,43470
25343,3,-25,24701
24701,3,-25,24701
24701,1,-225,24201
24201,7,-225,24701
24701,5,-25,25201
25201,1,-225,24701
24701,6,-100,25201
25201,2,-100,24701
24701,6,-100,25201
25201,5,-25,25201
25201,6,-100,25702
25702,6,-100,26202
26202,1,-225,25703
25703,7,-225,26204
26204,4,0,26205
26205,2,-100,25705
25705,5,-25,26206
26206,1,-225,25706
25706,2,-100,25207
25207,7,-225,25707
25707,4,0,25708
25708,3,-25,25208
25208,7,-225,25708
25708,4,0,25709
25709,5,-25,25709
25709,6,-100,26210
26210,2,-100,25711
25711,2,-100,25211
25211,6,-100,25711
25711,2,-100,25211
25211,3,-25,24711
24711,1,-225,24711
24711,6,-100,24711
24711,6,-100,25211
25211,7,-225,25211
25211,1,-225,24711
24711,4,0,24711
24711,1,-225,24211
24211,6,-100,24711
24711,5,-25,24710
24710,4,0,24710
24710,5,-25,24710
24710,7,-225,25210
25210,7,-225,25211
25211,4,0,25211
25211,3,-25,25211
25211,5,-25,25211
25211,3,-25,24711
24711,4,0,24711
24711,2,-100,24711
24711,4,0,24210
24210,3,-25,24210
24210,7,-225,24709
24709,4,0,24209
24209,4,0,24208
24208,3,-25,24208
24208,7,-225,24708
24708,5,-25,24707
24707,2,-100,24207
24207,4,0,24206
24206,6,-100,24706
24706,6,-100,24706
24706,5,-25,25206
25206,7,-225,25206
25206,2,-100,24706
24706,3,-25,24706
24706,1,-225,24206
24206,3,-25,24205
24205,7,-225,24705
24705,3,-25,24205
24205,5,-25,24704
24704,4,0,24704
24704,6,-100,24704
24704,6,-100,25204
25204,7,-225,25705
25705,6,-100,25705
25705,7,-225,26206
26206,1,-225,25707
25707,1,-225,25707
25707,1,-225,25207
25207,7,-225,25708
25708,7,-225,25708
25708,5,-25,25709
25709,5,-25,26210
26210,6,-100,26210
26210,4,0,26211
26211,1,-225,25712
25712,7,-225,26213
26213,2,-100,25713
25713,5,-25,25714
25714,2,-100,25214
25214,3,-25,25214
25214,1,-225,24714
24714,5,-25,24714
24714,5,-25,24713
24713,6,-100,25213
25213,2,-100,24713
24713,3,-25,24213
24213,6,-100,24712
24712,3,-25,24212
24212,1,-225,23711
23711,5,-25,24211
24211,7,-225,24210
24210,2,-100,23709
23709,6,-100,24209
24209,6,-100,24208
24208,5,-25,24708
24708,6,-100,24708
24708,3,-25,24708
24708,2,-100,24207
24207,5,-25,24207
24207,1,-225,24206
24206,6,-100,24206
24206,4,0,24206
24206,6,-100,24705
24705,7,-225,25205
25205,3,-25,24705
24705,5,-25,25205
25205,6,-100,25206
25206,6,-100,25706
25706,3,-25,25206
25206,6,-100,25707
25707,3,-25,25707
25707,1,-225,25207
25207,7,-225,25708
25708,5,-25,25708
25708,4,0,25709
25709,6,-100,25709
25709,5,-25,25710
25710,4,0,25711
25711,5,-25,26211
26211,2,-100,25712
25712,1,-225,25212
25212,7,-225,25212
25212,4,0,25213
25213,3,-25,25213
25213,7,-225,25213
25213,5,-25,25213
25213,1,-225,25213
25213,4,0,24713
24713,1,-225,24713
24713,7,-225,24713
24713,4,0,24713
24713,5,-25,24713
24713,2,-100,24212
24212,2,-100,24211
24211,6,-100,24211
24211,1,-225,23710
23710,4,0,23709
23709,3,-25,23708
23708,1,-225,23207
23207,2,-100,22706
22706,1,-225,22704
22704,6,-100,22702
22702,6,-100,23201
23201,3,-25,23200
23200,1,-225,22698
22698,2,-100,22697
22697,3,-25,22695
22695,1,-225,22193
22193,5,-25,22692
22692,1,-225,22190
22190,5,-25,22688
22688,6,-100,23187
23187,6,-100,23686
23686,3,-25,23685
23685,4,0,24185
24185,6,-100,24684
24684,1,-225,24184
24184,3,-25,24684
24684,6,-100,25184
25184,3,-25,25184
25184,3,-25,25184
25184,2,-100,25184
25184,2,-100,25184
25184,7,-225,25684
25684,4,0,25685
25685,6,-100,26186
26186,6,-100,26687
26687,1,-225,26688
26688,7,-225,27190
27190,7,-225,27692
27692,1,-225,27193
27193,3,-25,27195
27195,4,0,27697
27697,3,-25,27198
27198,4,0,27700
27700,3,-25,27202
27202,3,-25,27204
27204,7,-225,27705
27705,3,-25,27207
27207,7,-225,27709
27709,4,0,27711
27711,3,-25,27213
27213,6,-100,27715
27715,6,-100,27717
27717,1,-225,27218
27218,5,-25,27220
27220,6,-100,27722
27722,2,-100,27223
27223,3,-25,26725
26725,6,-100,26726
26726,1,-225,26227
26227,1,-225,25728
25728,3,-25,25228
25228,1,-225,24728
24728,1,-225,24227
24227,6,-100,24227
24227,1,-225,23726
23726,3,-25,23225
23225,1,-225,22723
22723,4,0,22722
22722,3,-25,22220
22220,6,-100,22718
22718,7,-225,22717
22717,5,-25,22715
22715,2,-100,22213
22213,1,-225,21711
21711,7,-225,22209
22209,4,0,22207
22207,7,-225,22205
22205,1,-225,22203
22203,6,-100,22201
22201,2,-100,22199
22199,4,0,22197
22197,3,-25,22195
22195,5,-25,22194
22194,4,0,22692
22692,4,0,22690
22690,1,-225,22688
22688,7,-225,22687
22687,4,0,23186
23186,7,-225,23685
23685,2,-100,23684
23684,2,-100,23183
23183,7,-225,24182
24182,6,-100,24682
24682,6,-100,25182
25182,4,0,25182
25182,2,-100,25182
25182,5,-25,25683
25683,2,-100,25683
25683,3,-25,25684
25684,5,-25,26185
26185,4,0,26185
26185,1,-225,26186
26186,6,-100,26687
26687,4,0,26689
26689,7,-225,27190
27190,5,-25,27692
27692,1,-225,27194
27194,6,-100,27696
27696,5,-25,28198
28198,7,-225,28701
28701,3,-25,28203
28203,1,-225,28205
28205,7,-225,28208
28208,7,-225,28710
28710,6,-100,28713
28713,7,-225,29216
29216,1,-225,28719
28719,7,-225,28722
28722,2,-100,28224
28224,6,-100,28727
28727,2,-100,27729
27729,6,-100,28231
28231,2,-100,27233
27233,1,-225,26734
26734,6,-100,26735
26735,3,-25,26236
26236,1,-225,25737
25737,2,-100,25237
25237,3,-25,24737
24737,1,-225,24236
24236,2,-100,23235
23235,6,-100,23234
23234,2,-100,22732
22732,4,0,22230
22230,6,-100,22728
22728,1,-225,21726
21726,1,-225,21224
21224,4,0,21221
21221,4,0,21218
21218,4,0,20715
20715,5,-25,20713
20713,7,-225,21210
21210,3,-25,20707
20707,6,-100,21204
21204,6,-100,21702
21702,1,-225,21199
21199,6,-100,21697
21697,3,-25,21695
21695,1,-225,21192
21192,4,0,21690
21690,5,-25,21687
21687,2,-100,21685
21685,1,-225,21683
21683,7,-225,22181
22181,4,0,22179
22179,7,-225,22677
22677,1,-225,22676
22676,5,-25,23175
23175,5,-25,23674
23674,7,-225,24674
24674,2,-100,24673
24673,7,-225,25174
25174,2,-100,25174
25174,6,-100,25674
25674,3,-25,25675
25675,2,-100,25676
25676,2,-100,25676
25676,2,-100,25677
25677,7,-225,26678
26678,5,-25,27180
27180,3,-25,27181
27181,7,-225,27683
27683,6,-100,28185
28185,4,0,28188
28188,6,-100,28690
28690,7,-225,29193
29193,7,-225,29697
29697,7,-225,30201
30201,3,-25,30204
30204,7,-225,30208
30208,1,-225,30211
30211,6,-100,30215
30215,1,-225,29719
29719,6,-100,30222
30222,7,-225,30226
30226,3,-25,29729
29729,4,0,29732
29732,5,-25,29236
29236,7,-225,29239
29239,6,-100,29242
29242,4,0,28745
28745,6,-100,28747
28747,1,-225,28249
28249,2,-100,27251
27251,1,-225,26752
26752,5,-25,26253
26253,2,-100,25253
25253,4,0,24753
24753,4,0,24253
24253,1,-225,23752
23752,2,-100,22751
22751,3,-25,22249
22249,6,-100,22247
22247,7,-225,22245
22245,6,-100,21742
21742,3,-25,21240
21240,3,-25,20737
20737,2,-100,20234
20234,2,-100,19730
19730,4,0,19226
19226,7,-225,19222
19222,2,-100,18718
18718,3,-25,18713
18713,2,-100,18208
18208,1,-225,17703
17703,2,-100,17698
17698,1,-225,17193
17193,3,-25,17187
17187,7,-225,17682
17682,5,-25,18178
18178,7,-225,18673
18673,2,-100,18669
18669,6,-100,19665
19665,4,0,19661
19661,5,-25,20658
20658,4,0,21155
21155,4,0,21653
21653,4,0,22151
22151,5,-25,22649
22649,7,-225,23648
23648,6,-100,24148
24148,7,-225,25148
25148,6,-100,26149
26149,7,-225,27150
27150,4,0,27652
27652,2,-100,27654
27654,1,-225,28156
28156,4,0,28659
28659,2,-100,28661
28661,7,-225,29164
29164,7,-225,30168
30168,6,-100,30672
30672,5,-25,31177
31177,4,0,31681
31681,1,-225,31686
31686,3,-25,31691
31691,5,-25,31696
31696,4,0,32200
32200,5,-25,32206
32206,6,-100,32711
32711,3,-25,32216
32216,6,-100,32221
32221,4,0,32226
32226,7,-225,32232
32232,7,-225,32237
32237,5,-25,32242
32242,5,-25,32247
32247,4,0,31752
31752,2,-100,30756
30756,4,0,30259
30259,5,-25,29763
29763,7,-225,29766
29766,6,-100,29269
29269,4,0,28772
28772,2,-100,27774
27774,2,-100,26775
26775,4,0,26276
26276,3,-25,25276
25276,3,-25,24276
24276,4,0,23775
23775,6,-100,23274
23274,2,-100,22272
22272,1,-225,21769
21769,6,-100,21267
21267,1,-225,20263
20263,3,-25,19760
19760,4,0,19255
19255,7,-225,18751
18751,1,-225,18246
18246,4,0,17741
17741,7,-225,17736
17736,1,-225,16730
16730,1,-225,16224
16224,6,-100,16218
16218,1,-225,16211
